algorithm,scenario,size,digits,repetition,execution_time,memory_used_bytes
insertion_sort,random,20000,1,1,0.028464,80000
insertion_sort,random,20000,1,1,0.028435,80000
insertion_sort,random,21000,1,1,0.031250,84000
insertion_sort,random,21000,1,1,0.031307,84000
insertion_sort,random,21000,1,1,0.031485,84000
insertion_sort,random,22000,1,1,0.034268,88000
insertion_sort,random,22000,1,1,0.034207,88000
insertion_sort,random,22000,1,1,0.034369,88000
insertion_sort,random,23000,1,1,0.037932,92000
insertion_sort,random,23000,1,1,0.037674,92000
insertion_sort,random,23000,1,1,0.037906,92000
insertion_sort,random,24000,1,1,0.040886,96000
insertion_sort,random,24000,1,1,0.041313,96000
insertion_sort,random,24000,1,1,0.040708,96000
insertion_sort,random,25000,1,1,0.044927,100000
insertion_sort,random,25000,1,1,0.044994,100000
insertion_sort,random,25000,1,1,0.044256,100000
insertion_sort,random,26000,1,1,0.048414,104000
insertion_sort,random,26000,1,1,0.048204,104000
insertion_sort,random,26000,1,1,0.049042,104000
insertion_sort,random,27000,1,1,0.052204,108000
insertion_sort,random,27000,1,1,0.052454,108000
insertion_sort,random,27000,1,1,0.052195,108000
insertion_sort,random,28000,1,1,0.056052,112000
insertion_sort,random,28000,1,1,0.055791,112000
insertion_sort,random,28000,1,1,0.055569,112000
insertion_sort,random,29000,1,1,0.059526,116000
insertion_sort,random,29000,1,1,0.060196,116000
insertion_sort,random,29000,1,1,0.060155,116000
insertion_sort,random,30000,1,1,0.063942,120000
insertion_sort,random,30000,1,1,0.063955,120000
insertion_sort,random,30000,1,1,0.064100,120000
insertion_sort,random,31000,1,1,0.069129,124000
insertion_sort,random,31000,1,1,0.068749,124000
insertion_sort,random,31000,1,1,0.068767,124000
insertion_sort,random,32000,1,1,0.072402,128000
insertion_sort,random,32000,1,1,0.073269,128000
insertion_sort,random,32000,1,1,0.073275,128000
insertion_sort,random,33000,1,1,0.077679,132000
insertion_sort,random,33000,1,1,0.078128,132000
insertion_sort,random,33000,1,1,0.076710,132000
insertion_sort,random,34000,1,1,0.082650,136000
insertion_sort,random,34000,1,1,0.081651,136000
insertion_sort,random,34000,1,1,0.081778,136000
insertion_sort,random,35000,1,1,0.086827,140000
insertion_sort,random,35000,1,1,0.087411,140000
insertion_sort,random,35000,1,1,0.087162,140000
insertion_sort,random,36000,1,1,0.092008,144000
